"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72314013881","2020-05-12T01:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.19","33","40","0.00","","","","77","30.19","CLR:00","29.36","10.00","37","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09605/12/20 01:52:02 METAR KCLT 120652Z 00000KT 10SM CLR 04/01 A3019 RMK AO2 SLP223 T00440006 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T02:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.21","34","39","0.00","","","","82","30.20","CLR:00","29.38","10.00","37","350","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09605/12/20 02:52:02 METAR KCLT 120752Z 35003KT 10SM CLR 04/01 A3021 RMK AO2 SLP228 T00390011 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T03:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.22","33","40","0.00","","-0.03","3","77","30.22","CLR:00","29.39","10.00","37","340","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10205/12/20 03:52:02 METAR KCLT 120852Z 34003KT 10SM CLR 04/01 A3022 RMK AO2 SLP233 T00440006 53011 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T04:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","40","","","-0.03","3","77","30.22","","29.44","9.94","37","340","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472314 32966 03403 10044 20006 39970 40233 53011 90852 555 91209=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T04:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.24","34","39","0.00","","","","82","30.23","CLR:00","29.41","10.00","37","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09605/12/20 04:52:02 METAR KCLT 120952Z 00000KT 10SM CLR 04/01 A3024 RMK AO2 SLP237 T00390011 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T05:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.25","35","40","0.00","","","","83","30.25","FEW:02 220 BKN:07 250","29.42","10.00","38","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/12/20 05:52:02 METAR KCLT 121052Z 00000KT 10SM FEW220 BKN250 04/02 A3025 RMK AO2 SLP243 T00440017 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T06:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.29","38","47","0.00","","-0.06","3","71","30.28","FEW:02 220 BKN:07 250","29.46","10.00","43","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12405/12/20 06:52:02 METAR KCLT 121152Z 00000KT 10SM FEW220 BKN250 08/03 A3029 RMK AO2 SLP255 T00830033 10089 20022 53021 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T07:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","47","","","-0.06","3","71","30.28","","29.51","9.94","43","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072314 32966 60000 10083 20033 39993 40255 53021 91152 333 10194 20022 555 91212=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T07:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.32","36","52","0.00","","","","55","30.31","SCT:04 120 SCT:04 200 BKN:07 250","29.49","10.00","45","VRB","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11205/12/20 07:52:02 METAR KCLT 121252Z VRB04KT 10SM SCT120 SCT200 BKN250 11/02 A3032 RMK AO2 SLP265 T01110022 (DM)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T08:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.32","30","55","0.00","","","","38","30.31","BKN:07 110 BKN:07 250","29.49","10.00","44","330","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/12/20 08:52:02 METAR KCLT 121352Z 33007KT 10SM BKN110 BKN250 13/M01 A3032 RMK AO2 SLP265 T01281011 (DM)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T09:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","32","55","0.00","","-0.02","0","42","30.30","FEW:02 85 BKN:07 100 OVC:08 250","29.48","10.00","45","320","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11805/12/20 09:52:02 METAR KCLT 121452Z 32003KT 10SM FEW085 BKN100 OVC250 13/00 A3031 RMK AO2 SLP262 T01280000 50007 (DM)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T10:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","55","","","0.02","9","42","30.30","","29.53","9.94","45","320","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472314 32966 83203 10128 20000 39999 40262 50007 91452 555 91215=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T10:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.30","29","56","0.00","","","","36","30.29","BKN:07 90 BKN:07 250","29.47","10.00","44","350","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/12/20 10:52:02 METAR KCLT 121552Z 35006KT 10SM BKN090 BKN250 13/M02 A3030 RMK AO2 SLP259 T01331017 (DM)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T11:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.28","32","58","0.00","","","","38","30.27","BKN:07 85 BKN:07 100 BKN:07 250","29.45","10.00","46","VRB","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/12/20 11:52:02 METAR KCLT 121652Z VRB05KT 10SM BKN085 BKN100 BKN250 14/00 A3028 RMK AO2 SLP251 T01440000 (DJS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T12:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.25","31","61","0.00","","+0.05","8","32","30.25","SCT:04 90 BKN:07 150 BKN:07 250","29.42","10.00","47","300","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13405/12/20 12:52:02 METAR KCLT 121752Z 30007KT 10SM SCT090 BKN150 BKN250 16/M01 A3025 RMK AO2 SLP243 T01611006 10161 20083 58018 $ (DJS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T13:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","61","","","+0.05","8","32","30.25","","29.47","9.94","47","300","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072314 32966 63007 10161 21006 39980 40243 58018 91752 333 10161 20083 555 91218=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T13:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.24","32","62","0.00","","","","32","30.24","FEW:02 90 SCT:04 150 SCT:04 250","29.41","10.00","48","260","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/12/20 13:52:02 METAR KCLT 121852Z 26007KT 10SM FEW090 SCT150 SCT250 17/00 A3024 RMK AO2 SLP239 T01670000 (DJS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T14:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.22","32","63","0.00","","","","31","30.22","FEW:02 160 SCT:04 250","29.39","10.00","48","VRB","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/12/20 14:52:02 METAR KCLT 121952Z VRB05KT 10SM FEW160 SCT250 17/00 A3022 RMK AO2 SLP234 T01720000 (DJS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T15:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.21","34","65","0.00","","+0.04","7","32","30.20","FEW:02 80 FEW:02 160 BKN:07 230","29.38","10.00","50","240","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11905/12/20 15:52:02 METAR KCLT 122052Z 24007KT 10SM FEW080 FEW160 BKN230 18/01 A3021 RMK AO2 SLP228 T01830011 57015 (HWC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T16:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","65","","","+0.04","7","32","30.20","74","29.43","9.94","50","240","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472314 32866 62407 10183 20011 39966 40228 57015 92052 555 91221=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T16:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.20","35","64","0.00","","","","34","30.19","FEW:02 80 BKN:07 230","29.37","10.00","50","VRB","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/12/20 16:52:02 METAR KCLT 122152Z VRB04KT 10SM FEW080 BKN230 18/02 A3020 RMK AO2 SLP225 T01780017 (HWC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T17:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.20","36","65","0.00","","","","34","30.20","FEW:02 85 SCT:04 250","29.37","10.00","51","220","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/12/20 17:52:02 METAR KCLT 122252Z 22007KT 10SM FEW085 SCT250 18/02 A3020 RMK AO2 SLP226 T01830022 (HWC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T18:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.20","39","62","0.00","","+0.00","5","43","30.20","FEW:02 85 BKN:07 250","29.37","10.00","51","210","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12405/12/20 18:52:02 METAR KCLT 122352Z 21003KT 10SM FEW085 BKN250 17/04 A3020 RMK AO2 SLP226 T01670039 10189 20156 55001 (HWC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T19:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","62","","","+0.00","5","43","30.20","","29.42","9.94","51","210","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072314 32966 62103 10167 20039 39963 40226 55001 92352 333 10189 20022 555 91300=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T19:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.21","40","58","0.00","","","","51","30.20","FEW:02 80 BKN:07 250","29.38","10.00","49","190","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/12/20 19:52:01 METAR KCLT 130052Z 19003KT 10SM FEW080 BKN250 14/04 A3021 RMK AO2 SLP228 T01440044","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T20:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.22","42","56","0.00","","","","60","30.21","BKN:07 250","29.39","10.00","49","140","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09305/12/20 20:52:01 METAR KCLT 130152Z 14004KT 10SM BKN250 13/06 A3022 RMK AO2 SLP230 T01330056","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T21:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.24","42","56","0.00","","-0.03","3","60","30.23","FEW:02 100 BKN:07 250","29.41","10.00","49","150","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/12/20 21:52:01 METAR KCLT 130252Z 15004KT 10SM FEW100 BKN250 13/06 A3024 RMK AO2 SLP236 T01330056 53010","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T22:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","56","","","-0.03","3","60","30.23","","29.46","9.94","49","150","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472314 32966 61504 10133 20056 39976 40236 53010 90252 555 91303=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T22:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.23","42","56","0.00","","","","60","30.22","SCT:04 200 BKN:07 250","29.40","10.00","49","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/12/20 22:52:02 METAR KCLT 130352Z 00000KT 10SM SCT200 BKN250 13/06 A3023 RMK AO2 SLP235 T01330056","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T23:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.23","42","56","0.00","","","","60","30.22","BKN:07 200 BKN:07 250","29.40","10.00","49","150","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11005/12/20 23:52:02 METAR KCLT 130452Z 15004KT 10SM BKN200 BKN250 13/06 A3023 RMK AO2 SLP234 T01330056 401890022","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-12T23:59:00","SOD  ","6","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","35","51","53","30.23","29.40","45","4.3","0","-15.2","14","66","36","320","15","0.00","0","0.0","280","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6624 HR MIN TEMP (F): 36AVERAGE STATION PRESSURE:29.400 MINIMUM SEA LEVEL PRESSURE:30.17 TIME OF OCCURRENCE:0010 PEAK WIND SPEED (MPH): 15 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.3 24 HR AVG TEMP (F): 51DEPART FROM NORMAL:-15  HEATING DEGREE DAYS: 14 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):66  LATEST NIGHT MIN TEMP(1900-0800 LST):36 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6","","","","","","","","","","","","","","","","","","","","","","","","","0522","1919","","2009-06-02"
"72314013881","2020-05-13T00:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.24","44","55","0.00","","+0.00","5","67","30.23","SCT:04 150 OVC:08 180","29.41","10.00","49","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12405/13/20 00:52:02 METAR KCLT 130552Z 00000KT 10SM SCT150 OVC180 13/07 A3024 RMK AO2 SLP236 T01280067 10167 20122 55000 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T01:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","55","","","+0.00","5","67","30.23","","29.46","9.94","49","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072314 32966 80000 10128 20067 39976 40236 55000 90552 333 10167 20022 555 91306=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T01:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.24","44","54","T","|RA |RA","","","69","30.23","FEW:02 75 BKN:07 95 BKN:07 120","29.41","10.00","49","350","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12905/13/20 01:52:02 METAR KCLT 130652Z 35003KT 10SM -RA FEW075 BKN095 BKN120 12/07 A3024 RMK AO2 RAB48 SLP237 P0000 T01220067 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T02:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.26","46","53","0.01","-RA:02 |RA |RA","","","77","30.25","OVC:08 95","29.43","10.00","49","010","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10905/13/20 02:52:02 METAR KCLT 130752Z 01004KT 10SM -RA OVC095 12/08 A3026 RMK AO2 SLP245 P0001 T01170078 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T03:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.28","47","56","0.01","-RA:02 |RA |RA","-0.04","3","72","30.26","OVC:08 90","29.45","10.00","51","090","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12105/13/20 03:52:02 METAR KCLT 130852Z 09004KT 10SM -RA OVC090 13/08 A3028 RMK AO2 SLP248 P0001 60002 T01330083 53014 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T04:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","56","","||RA","-0.04","3","72","30.26","","29.50","9.94","51","090","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07672314 11966 80904 10133 20083 39989 40248 53014 69957 761// 90852 555 91309=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T04:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.29","49","54","T","","","","83","30.28","OVC:08 65","29.46","10.00","51","030","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11105/13/20 04:52:02 METAR KCLT 130952Z 03003KT 10SM OVC065 12/09 A3029 RMK AO2 RAE34 SLP253 P0000 T01220094 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T05:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.32","47","54","0.00","","","","77","30.30","OVC:08 60","29.49","10.00","50","360","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09905/13/20 05:52:02 METAR KCLT 131052Z 36004KT 10SM OVC060 12/08 A3032 RMK AO2 SLP262 T01220083 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
